session,site,species_order,family,binomial,species,size_bin,size_bin_lengths,predator_presence,habitat,octocoral,stony,relief_cm,nocturnal,position,behavior,max_length,colouration,cryptic_behaviour,trophic_position,shape,SVC_date,SVC_area,SVC_max_depth,SVC_time,SVC_density,pred_date,pred_depth,pred_area,pred_time,pred_density,SVC_pred_difference,total_density,SVCpred_area_dif,SVCpred_time_dif,SVC_speed,pred_speed,SVCpred_speed_dif,log_difference,average_depth
143,BISC-W30a,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,17.94356,1,Continuous,40,2,36.38461538461539,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-16,153.93804,30,22,0.006496120127292773,2014-09-16,29,2000,19,0.0015,0.004996120127292773,0.007996120127292772,-1846.06196,3,6.997183636363636,105.26315789473684,-98.2659742583732,1.0980948384528721,29.5
143,BISC-W30a,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,40,2,36.38461538461539,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-16,153.93804,30,22,0,2014-09-16,29,2000,19,0.001,-0.001,0.001,-1846.06196,3,6.997183636363636,105.26315789473684,-98.2659742583732,-0.6931471805599454,29.5
143,BISC-W30a,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,24.92844,1,Continuous,40,2,36.38461538461539,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-16,153.93804,30,22,0,2014-09-16,29,2000,19,5e-4,-5e-4,5e-4,-1846.06196,3,6.997183636363636,105.26315789473684,-98.2659742583732,-0.4054651081081646,29.5
143,BISC-W30a,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Continuous,40,2,36.38461538461539,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2014-09-16,153.93804,30,22,0,2014-09-16,29,2000,19,5e-4,-5e-4,5e-4,-1846.06196,3,6.997183636363636,105.26315789473684,-98.2659742583732,-0.4054651081081646,29.5
144,BISC-W40-b,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,50,10,58.92307692307693,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-16,153.93804,50,30,0.006496120127292773,2014-09-16,49,2000,19.5,5e-4,0.005996120127292772,0.006996120127292773,-1846.06196,10.5,5.131268,102.56410256410257,-97.43283456410256,1.6089204622188626,49.5
144,BISC-W40-b,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,47.70199,1,Continuous,50,10,58.92307692307693,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2014-09-16,153.93804,50,30,0,2014-09-16,49,2000,19.5,5e-4,-5e-4,5e-4,-1846.06196,10.5,5.131268,102.56410256410257,-97.43283456410256,-0.4054651081081646,49.5
144,BISC-W40-b,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,17.94356,1,Continuous,50,10,58.92307692307693,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-16,153.93804,50,30,0,2014-09-16,49,2000,19.5,0.0015,-0.0015,0.0015,-1846.06196,10.5,5.131268,102.56410256410257,-97.43283456410256,-0.9162907318741551,49.5
144,BISC-W40-b,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,24.92844,1,Continuous,50,10,58.92307692307693,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-16,153.93804,50,30,0,2014-09-16,49,2000,19.5,0.002,-0.002,0.002,-1846.06196,10.5,5.131268,102.56410256410257,-97.43283456410256,-1.0986122886681091,49.5
144,BISC-W40-b,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,24.92844,1,Continuous,50,10,58.92307692307693,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2014-09-16,153.93804,50,30,0,2014-09-16,49,2000,19.5,0.001,-0.001,0.001,-1846.06196,10.5,5.131268,102.56410256410257,-97.43283456410256,-0.6931471805599454,49.5
144,BISC-W40-b,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,6,47.70199,1,Continuous,50,10,58.92307692307693,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2014-09-16,153.93804,50,30,0,2014-09-16,49,2000,19.5,5e-4,-5e-4,5e-4,-1846.06196,10.5,5.131268,102.56410256410257,-97.43283456410256,-0.4054651081081646,49.5
144,BISC-W40-b,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,47.70199,1,Continuous,50,10,58.92307692307693,0,demersal,solitary,100,neutral,0,carnivore,fusiform,2014-09-16,153.93804,50,30,0,2014-09-16,49,2000,19.5,5e-4,-5e-4,5e-4,-1846.06196,10.5,5.131268,102.56410256410257,-97.43283456410256,-0.4054651081081646,49.5
146,BISC-P15a,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Patch,75,5,55.51219512195122,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2014-09-17,78.53981634,20,22,0.01273239544731026,2014-09-17,20,9240,36,2.1645021645021645e-4,0.012515945230860043,0.012948845663760478,-9161.46018366,-14,3.569991651818182,256.6666666666667,-253.0966750148485,2.423820713871785,20
146,BISC-P15a,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,7.533217,1,Patch,75,5,55.51219512195122,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-17,78.53981634,20,22,0,2014-09-17,20,9240,36,1.0822510822510823e-4,-1.0822510822510823e-4,1.0822510822510823e-4,-9161.46018366,-14,3.569991651818182,256.6666666666667,-253.0966750148485,-0.10275973395776905,20
147,BISC-W12,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,17.94356,1,Continuous,40,5,37.80769230769231,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-17,153.93804,61,35,0.006496120127292773,2014-09-17,57.5,2000,10.5,0.001,0.005496120127292773,0.007496120127292773,-1846.06196,24.5,4.398229714285715,190.47619047619048,-186.07796076190476,1.3212383897670819,59.25
147,BISC-W12,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,47.70199,1,Continuous,40,5,37.80769230769231,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2014-09-17,153.93804,61,35,0.006496120127292773,2014-09-17,57.5,2000,10.5,0,0.006496120127292773,0.006496120127292773,-1846.06196,24.5,4.398229714285715,190.47619047619048,-186.07796076190476,2.0143855703270273,59.25
147,BISC-W12,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,7.533217,1,Continuous,40,5,37.80769230769231,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-17,153.93804,61,35,0,2014-09-17,57.5,2000,10.5,0.001,-0.001,0.001,-1846.06196,24.5,4.398229714285715,190.47619047619048,-186.07796076190476,-0.6931471805599454,59.25
147,BISC-W12,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,40,5,37.80769230769231,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-17,153.93804,61,35,0,2014-09-17,57.5,2000,10.5,0.001,-0.001,0.001,-1846.06196,24.5,4.398229714285715,190.47619047619048,-186.07796076190476,-0.6931471805599454,59.25
147,BISC-W12,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,1,3.63321,1,Continuous,40,5,37.80769230769231,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-17,153.93804,61,35,0,2014-09-17,57.5,2000,10.5,5e-4,-5e-4,5e-4,-1846.06196,24.5,4.398229714285715,190.47619047619048,-186.07796076190476,-0.4054651081081646,59.25
147,BISC-W12,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,24.92844,1,Continuous,40,5,37.80769230769231,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2014-09-17,153.93804,61,35,0,2014-09-17,57.5,2000,10.5,0.001,-0.001,0.001,-1846.06196,24.5,4.398229714285715,190.47619047619048,-186.07796076190476,-0.6931471805599454,59.25
147,BISC-W12,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,6,47.70199,1,Continuous,40,5,37.80769230769231,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2014-09-17,153.93804,61,35,0,2014-09-17,57.5,2000,10.5,5e-4,-5e-4,5e-4,-1846.06196,24.5,4.398229714285715,190.47619047619048,-186.07796076190476,-0.4054651081081646,59.25
147,BISC-W12,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Continuous,40,5,37.80769230769231,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2014-09-17,153.93804,61,35,0,2014-09-17,57.5,2000,10.5,5e-4,-5e-4,5e-4,-1846.06196,24.5,4.398229714285715,190.47619047619048,-186.07796076190476,-0.4054651081081646,59.25
148,BISC-W13,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,7.533217,1,Continuous,30,2,29.5,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-17,153.93804,55,25,0.006496120127292773,2014-09-17,55,2000,21.5,5e-4,0.005996120127292772,0.006996120127292773,-1846.06196,3.5,6.1575216,93.02325581395348,-86.86573421395349,1.6089204622188626,55
148,BISC-W13,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Continuous,30,2,29.5,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2014-09-17,153.93804,55,25,0.006496120127292773,2014-09-17,55,2000,21.5,5e-4,0.005996120127292772,0.006996120127292773,-1846.06196,3.5,6.1575216,93.02325581395348,-86.86573421395349,1.6089204622188626,55
148,BISC-W13,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,30,2,29.5,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-17,153.93804,55,25,0.006496120127292773,2014-09-17,55,2000,21.5,0.002,0.004496120127292773,0.008496120127292773,-1846.06196,3.5,6.1575216,93.02325581395348,-86.86573421395349,0.9157732816589181,55
148,BISC-W13,Perciformes,Epinephelidae,Cephalopholis fulva,coney,4,17.94356,1,Continuous,30,2,29.5,1,demersal,solitary,41,neutral,1,carnivore,fusiform,2014-09-17,153.93804,55,25,0,2014-09-17,55,2000,21.5,0.001,-0.001,0.001,-1846.06196,3.5,6.1575216,93.02325581395348,-86.86573421395349,-0.6931471805599454,55
148,BISC-W13,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,17.94356,1,Continuous,30,2,29.5,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-17,153.93804,55,25,0,2014-09-17,55,2000,21.5,0.0015,-0.0015,0.0015,-1846.06196,3.5,6.1575216,93.02325581395348,-86.86573421395349,-0.9162907318741551,55
148,BISC-W13,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,24.92844,1,Continuous,30,2,29.5,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-17,153.93804,55,25,0,2014-09-17,55,2000,21.5,5e-4,-5e-4,5e-4,-1846.06196,3.5,6.1575216,93.02325581395348,-86.86573421395349,-0.4054651081081646,55
148,BISC-W13,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,24.92844,1,Continuous,30,2,29.5,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2014-09-17,153.93804,55,25,0,2014-09-17,55,2000,21.5,0.003,-0.003,0.003,-1846.06196,3.5,6.1575216,93.02325581395348,-86.86573421395349,-1.3862943611198908,55
148,BISC-W13,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,6,47.70199,1,Continuous,30,2,29.5,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2014-09-17,153.93804,55,25,0,2014-09-17,55,2000,21.5,0.001,-0.001,0.001,-1846.06196,3.5,6.1575216,93.02325581395348,-86.86573421395349,-0.6931471805599454,55
148,BISC-W13,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,47.70199,1,Continuous,30,2,29.5,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2014-09-17,153.93804,55,25,0,2014-09-17,55,2000,21.5,5e-4,-5e-4,5e-4,-1846.06196,3.5,6.1575216,93.02325581395348,-86.86573421395349,-0.4054651081081646,55
148,BISC-W13,Scorpaeniformes,Scorpaenidae,Scorpaena plumieri,spotted scorpionfish,5,24.92844,1,Continuous,30,2,29.5,0,demersal,solitary,50,camouflage,1,carnivore,fusiform,2014-09-17,153.93804,55,25,0,2014-09-17,55,2000,21.5,0.001,-0.001,0.001,-1846.06196,3.5,6.1575216,93.02325581395348,-86.86573421395349,-0.6931471805599454,55
149,BISC-P7a,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Patch,27,2,40.05714285714286,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2014-09-18,78.53981634,11,19,0.01273239544731026,2014-09-18,10,2520,25,7.936507936507937e-4,0.011938744653659466,0.013526046240961055,-2441.46018366,-6,4.1336745442105265,100.8,-96.66632545578948,2.0355045803629297,10.5
149,BISC-P7a,Perciformes,Lutjanidae,Lutjanus cyanopterus,cubera snapper,6,47.70199,1,Patch,27,2,40.05714285714286,0,demersal,solitary,160,silvering,0,carnivore,fusiform,2014-09-18,78.53981634,11,19,0,2014-09-18,10,2520,25,3.968253968253968e-4,-3.968253968253968e-4,3.968253968253968e-4,-2441.46018366,-6,4.1336745442105265,100.8,-96.66632545578948,-0.3342020880866734,10.5
149,BISC-P7a,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,47.70199,1,Patch,27,2,40.05714285714286,0,demersal,solitary,145,neutral,1,carnivore,fusiform,2014-09-18,78.53981634,11,19,0,2014-09-18,10,2520,25,3.968253968253968e-4,-3.968253968253968e-4,3.968253968253968e-4,-2441.46018366,-6,4.1336745442105265,100.8,-96.66632545578948,-0.3342020880866734,10.5
149,BISC-P7a,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,47.70199,1,Patch,27,2,40.05714285714286,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2014-09-18,78.53981634,11,19,0,2014-09-18,10,2520,25,3.968253968253968e-4,-3.968253968253968e-4,3.968253968253968e-4,-2441.46018366,-6,4.1336745442105265,100.8,-96.66632545578948,-0.3342020880866734,10.5
149,BISC-P7a,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,5,24.92844,1,Patch,27,2,40.05714285714286,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2014-09-18,78.53981634,11,19,0,2014-09-18,10,2520,25,3.968253968253968e-4,-3.968253968253968e-4,3.968253968253968e-4,-2441.46018366,-6,4.1336745442105265,100.8,-96.66632545578948,-0.3342020880866734,10.5
155,BISC-W60-11c,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,80,5,25.615384615384617,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-19,153.93804,55,30,0.006496120127292773,2014-09-19,50,2000,23,0.001,0.005496120127292773,0.007496120127292773,-1846.06196,7,5.131268,86.95652173913044,-81.82525373913043,1.3212383897670819,52.5
155,BISC-W60-11c,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,17.94356,1,Continuous,80,5,25.615384615384617,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-19,153.93804,55,30,0,2014-09-19,50,2000,23,5e-4,-5e-4,5e-4,-1846.06196,7,5.131268,86.95652173913044,-81.82525373913043,-0.4054651081081646,52.5
155,BISC-W60-11c,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,47.70199,1,Continuous,80,5,25.615384615384617,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2014-09-19,153.93804,55,30,0,2014-09-19,50,2000,23,5e-4,-5e-4,5e-4,-1846.06196,7,5.131268,86.95652173913044,-81.82525373913043,-0.4054651081081646,52.5
155,BISC-W60-11c,Perciformes,Epinephelidae,Epinephelus adscensionis,rock hind,6,47.70199,1,Continuous,80,5,25.615384615384617,0,demersal,solitary,60,neutral,1,invertivore,fusiform,2014-09-19,153.93804,55,30,0,2014-09-19,50,2000,23,5e-4,-5e-4,5e-4,-1846.06196,7,5.131268,86.95652173913044,-81.82525373913043,-0.4054651081081646,52.5
155,BISC-W60-11c,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Continuous,80,5,25.615384615384617,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2014-09-19,153.93804,55,30,0,2014-09-19,50,2000,23,0.001,-0.001,0.001,-1846.06196,7,5.131268,86.95652173913044,-81.82525373913043,-0.6931471805599454,52.5
156,BISC-W60-4b,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,7.533217,1,Continuous,60,5,27.923076923076923,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-19,153.93804,52,38,0.006496120127292773,2014-09-19,53,2000,20,0.002,0.004496120127292773,0.008496120127292773,-1846.06196,18,4.051001052631579,100,-95.94899894736842,0.9157732816589181,52.5
156,BISC-W60-4b,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,60,5,27.923076923076923,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-19,153.93804,52,38,0,2014-09-19,53,2000,20,0.0045,-0.0045,0.0045,-1846.06196,18,4.051001052631579,100,-95.94899894736842,-1.7047480922384253,52.5
156,BISC-W60-4b,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,17.94356,1,Continuous,60,5,27.923076923076923,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-19,153.93804,52,38,0,2014-09-19,53,2000,20,0.001,-0.001,0.001,-1846.06196,18,4.051001052631579,100,-95.94899894736842,-0.6931471805599454,52.5
156,BISC-W60-4b,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,24.92844,1,Continuous,60,5,27.923076923076923,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-19,153.93804,52,38,0,2014-09-19,53,2000,20,5e-4,-5e-4,5e-4,-1846.06196,18,4.051001052631579,100,-95.94899894736842,-0.4054651081081646,52.5
156,BISC-W60-4b,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,4,17.94356,1,Continuous,60,5,27.923076923076923,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2014-09-19,153.93804,52,38,0,2014-09-19,53,2000,20,5e-4,-5e-4,5e-4,-1846.06196,18,4.051001052631579,100,-95.94899894736842,-0.4054651081081646,52.5
156,BISC-W60-4b,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,24.92844,1,Continuous,60,5,27.923076923076923,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2014-09-19,153.93804,52,38,0,2014-09-19,53,2000,20,5e-4,-5e-4,5e-4,-1846.06196,18,4.051001052631579,100,-95.94899894736842,-0.4054651081081646,52.5
156,BISC-W60-4b,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,1,3.63321,1,Continuous,60,5,27.923076923076923,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2014-09-19,153.93804,52,38,0,2014-09-19,53,2000,20,5e-4,-5e-4,5e-4,-1846.06196,18,4.051001052631579,100,-95.94899894736842,-0.4054651081081646,52.5
156,BISC-W60-4b,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Continuous,60,5,27.923076923076923,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2014-09-19,153.93804,52,38,0,2014-09-19,53,2000,20,0.001,-0.001,0.001,-1846.06196,18,4.051001052631579,100,-95.94899894736842,-0.6931471805599454,52.5
156,BISC-W60-4b,Scorpaeniformes,Scorpaenidae,Scorpaena plumieri,spotted scorpionfish,6,47.70199,1,Continuous,60,5,27.923076923076923,0,demersal,solitary,50,camouflage,1,carnivore,fusiform,2014-09-19,153.93804,52,38,0,2014-09-19,53,2000,20,5e-4,-5e-4,5e-4,-1846.06196,18,4.051001052631579,100,-95.94899894736842,-0.4054651081081646,52.5
157,Dixie Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,7.533217,1,Continuous,30,5,48.34615384615385,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-22,153.93804,60,36,0,2014-09-22,51,2000,16,0.005,-0.005,0.005,-1846.06196,20,4.276056666666666,125,-120.72394333333334,-1.7917594692280545,55.5
157,Dixie Ledge,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,30,5,48.34615384615385,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-22,153.93804,60,36,0,2014-09-22,51,2000,16,0.0015,-0.0015,0.0015,-1846.06196,20,4.276056666666666,125,-120.72394333333334,-0.9162907318741551,55.5
157,Dixie Ledge,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,2,7.533217,1,Continuous,30,5,48.34615384615385,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2014-09-22,153.93804,60,36,0,2014-09-22,51,2000,16,5e-4,-5e-4,5e-4,-1846.06196,20,4.276056666666666,125,-120.72394333333334,-0.4054651081081646,55.5
157,Dixie Ledge,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,47.70199,1,Continuous,30,5,48.34615384615385,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2014-09-22,153.93804,60,36,0,2014-09-22,51,2000,16,5e-4,-5e-4,5e-4,-1846.06196,20,4.276056666666666,125,-120.72394333333334,-0.4054651081081646,55.5
157,Dixie Ledge,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,3,12.91456,1,Continuous,30,5,48.34615384615385,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2014-09-22,153.93804,60,36,0,2014-09-22,51,2000,16,5e-4,-5e-4,5e-4,-1846.06196,20,4.276056666666666,125,-120.72394333333334,-0.4054651081081646,55.5
157,Dixie Ledge,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,4,17.94356,1,Continuous,30,5,48.34615384615385,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2014-09-22,153.93804,60,36,0,2014-09-22,51,2000,16,5e-4,-5e-4,5e-4,-1846.06196,20,4.276056666666666,125,-120.72394333333334,-0.4054651081081646,55.5
157,Dixie Ledge,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,5,24.92844,1,Continuous,30,5,48.34615384615385,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2014-09-22,153.93804,60,36,0,2014-09-22,51,2000,16,5e-4,-5e-4,5e-4,-1846.06196,20,4.276056666666666,125,-120.72394333333334,-0.4054651081081646,55.5
157,Dixie Ledge,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,47.70199,1,Continuous,30,5,48.34615384615385,0,demersal,solitary,100,neutral,0,carnivore,fusiform,2014-09-22,153.93804,60,36,0,2014-09-22,51,2000,16,5e-4,-5e-4,5e-4,-1846.06196,20,4.276056666666666,125,-120.72394333333334,-0.4054651081081646,55.5
159,KL-P7,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,47.70199,1,Patch,70,10,56.27777777777778,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2014-09-22,78.53981634,20,21,0.01273239544731026,2014-09-22,15,1606.5,10,6.224712107065049e-4,0.012109924236603755,0.013354866658016766,-1527.96018366,11,3.7399912542857146,160.65,-156.9100087457143,2.13580724703149,17.5
159,KL-P7,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,24.92844,1,Patch,70,10,56.27777777777778,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2014-09-22,78.53981634,20,21,0,2014-09-22,15,1606.5,10,6.224712107065049e-4,-6.224712107065049e-4,6.224712107065049e-4,-1527.96018366,11,3.7399912542857146,160.65,-156.9100087457143,-0.4839504256522469,17.5
159,KL-P7,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,47.70199,1,Patch,70,10,56.27777777777778,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2014-09-22,78.53981634,20,21,0,2014-09-22,15,1606.5,10,0.0018674136321195146,-0.0018674136321195146,0.0018674136321195146,-1527.96018366,11,3.7399912542857146,160.65,-156.9100087457143,-1.0534104499930734,17.5
160,KL-P8,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,47.70199,1,Patch,60,10,41.84375,0,demersal,solitary,152,neutral,0,carnivore,fusiform,2014-09-22,78.53981634,12,20,0.01273239544731026,2014-09-22,11,3990,9.666666666666666,0,0.01273239544731026,0.01273239544731026,-3911.46018366,10.333333333333334,3.926990817,412.7586206896552,-408.8316298726552,2.619757672683737,11.5
160,KL-P8,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,47.70199,1,Patch,60,10,41.84375,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2014-09-22,78.53981634,12,20,0.01273239544731026,2014-09-22,11,3990,9.666666666666666,2.506265664160401e-4,0.012481768880894221,0.0129830220137263,-3911.46018366,10.333333333333334,3.926990817,412.7586206896552,-408.8316298726552,2.396112993822082,11.5
160,KL-P8,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,4,17.94356,1,Patch,60,10,41.84375,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2014-09-22,78.53981634,12,20,0,2014-09-22,11,3990,9.666666666666666,0.0012531328320802004,-0.0012531328320802004,0.0012531328320802004,-3911.46018366,10.333333333333334,3.926990817,412.7586206896552,-408.8316298726552,-0.8123216175817563,11.5
160,KL-P8,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,24.92844,1,Patch,60,10,41.84375,1,demersal,solitary,45.7,neutral,1,carnivore,fusiform,2014-09-22,78.53981634,12,20,0,2014-09-22,11,3990,9.666666666666666,2.506265664160401e-4,-2.506265664160401e-4,2.506265664160401e-4,-3911.46018366,10.333333333333334,3.926990817,412.7586206896552,-408.8316298726552,-0.22364467886165507,11.5
160,KL-P8,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,24.92844,1,Patch,60,10,41.84375,0,demersal,solitary,125,neutral,0,carnivore,fusiform,2014-09-22,78.53981634,12,20,0,2014-09-22,11,3990,9.666666666666666,5.012531328320802e-4,-5.012531328320802e-4,5.012531328320802e-4,-3911.46018366,10.333333333333334,3.926990817,412.7586206896552,-408.8316298726552,-0.40630018122558553,11.5
160,KL-P8,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,47.70199,1,Patch,60,10,41.84375,0,benthic,solitary,200,camouflage,1,carnivore,anguilliform,2014-09-22,78.53981634,12,20,0,2014-09-22,11,3990,9.666666666666666,2.506265664160401e-4,-2.506265664160401e-4,2.506265664160401e-4,-3911.46018366,10.333333333333334,3.926990817,412.7586206896552,-408.8316298726552,-0.22364467886165507,11.5
161,KL-W7,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,7.533217,1,Continuous,50,10,52.80769230769231,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-22,153.93804,65,32,0.006496120127292773,2014-09-22,52,2000,18.5,0.0035,0.002996120127292773,0.009996120127292773,-1846.06196,13.5,4.81056375,108.10810810810811,-103.29754435810811,0.5103081735507535,58.5
161,KL-W7,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,47.70199,1,Continuous,50,10,52.80769230769231,0,demersal,solitary,94,silvering,0,invertivore,fusiform,2014-09-22,153.93804,65,32,0.006496120127292773,2014-09-22,52,2000,18.5,0.002,0.004496120127292773,0.008496120127292773,-1846.06196,13.5,4.81056375,108.10810810810811,-103.29754435810811,0.9157732816589181,58.5
161,KL-W7,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,12.91456,1,Continuous,50,10,52.80769230769231,1,demersal,solitary,33,neutral,1,carnivore,fusiform,2014-09-22,153.93804,65,32,0,2014-09-22,52,2000,18.5,5e-4,-5e-4,5e-4,-1846.06196,13.5,4.81056375,108.10810810810811,-103.29754435810811,-0.4054651081081646,58.5
